cell_id,cell_lat,cell_lon,in_scope
435,51.2890458,0.2110527,0
436,51.2890458,0.2146595,0
437,51.2890458,0.2182663,0
438,51.2890458,0.2218730,0
439,51.2890458,0.2254798,0
440,51.2890458,0.2290865,0
441,51.2890458,0.2326933,0
442,51.2890458,0.2363001,0
443,51.2890458,0.2399068,0
444,51.2890458,0.2435136,0
445,51.2890458,0.2471204,0
446,51.2890458,0.2507271,0
447,51.2890458,0.2543339,0
448,51.2890458,0.2579407,0
449,51.2890458,0.2615474,0
450,51.2890458,0.2651542,0
451,51.2890458,0.2687609,0
452,51.2890458,0.2723677,0
453,51.2890458,0.2759745,0
454,51.2890458,0.2795812,0
455,51.2890458,0.2831880,0
456,51.2890458,0.2867948,0
457,51.2890458,0.2904015,0
458,51.2890458,0.2940083,0
459,51.2890458,0.2976151,0
460,51.2890458,0.3012218,0
461,51.2890458,0.3048286,0
462,51.2890458,0.3084353,0
463,51.2890458,0.3120421,0
464,51.2890458,0.3156489,0
465,51.2890458,0.3192556,0
466,51.2890458,0.3228624,0
467,51.2890458,0.3264692,0
468,51.2890458,0.3300759,0
469,51.2890458,0.3336827,0
470,51.2912916,-0.5103000,0
471,51.2912916,-0.5066932,0
472,51.2912916,-0.5030865,0
473,51.2912916,-0.4994797,0
474,51.2912916,-0.4958729,0
475,51.2912916,-0.4922662,0
476,51.2912916,-0.4886594,0
477,51.2912916,-0.4850527,0
478,51.2912916,-0.4814459,0
479,51.2912916,-0.4778391,0
480,51.2912916,-0.4742324,0
481,51.2912916,-0.4706256,0
482,51.2912916,-0.4670188,0
483,51.2912916,-0.4634121,0
484,51.2912916,-0.4598053,0
485,51.2912916,-0.4561985,0
486,51.2912916,-0.4525918,0
487,51.2912916,-0.4489850,0
488,51.2912916,-0.4453783,0
489,51.2912916,-0.4417715,0
490,51.2912916,-0.4381647,0
491,51.2912916,-0.4345580,0
492,51.2912916,-0.4309512,0
493,51.2912916,-0.4273444,0
494,51.2912916,-0.4237377,0
495,51.2912916,-0.4201309,0
496,51.2912916,-0.4165241,0
497,51.2912916,-0.4129174,0
498,51.2912916,-0.4093106,0
499,51.2912916,-0.4057039,0
500,51.2912916,-0.4020971,0
501,51.2912916,-0.3984903,0
502,51.2912916,-0.3948836,0
503,51.2912916,-0.3912768,0
504,51.2912916,-0.3876700,0
505,51.2912916,-0.3840633,0
506,51.2912916,-0.3804565,0
507,51.2912916,-0.3768497,0
508,51.2912916,-0.3732430,0
509,51.2912916,-0.3696362,0
510,51.2912916,-0.3660295,0
511,51.2912916,-0.3624227,0
512,51.2912916,-0.3588159,0
513,51.2912916,-0.3552092,0
514,51.2912916,-0.3516024,0
515,51.2912916,-0.3479956,1
516,51.2912916,-0.3443889,1
517,51.2912916,-0.3407821,1
518,51.2912916,-0.3371753,1
519,51.2912916,-0.3335686,1
520,51.2912916,-0.3299618,1
521,51.2912916,-0.3263551,1
522,51.2912916,-0.3227483,1
523,51.2912916,-0.3191415,0
524,51.2912916,-0.3155348,0
525,51.2912916,-0.3119280,0
526,51.2912916,-0.3083212,0
527,51.2912916,-0.3047145,0
528,51.2912916,-0.3011077,0
529,51.2912916,-0.2975009,0
530,51.2912916,-0.2938942,0
531,51.2912916,-0.2902874,0
532,51.2912916,-0.2866807,0
533,51.2912916,-0.2830739,0
534,51.2912916,-0.2794671,0
535,51.2912916,-0.2758604,0
